,topic,query,rank,wid,batch,duration,EndDate,query_mean
66576496167,266,heart attack first steps,2,A598UDLZZZAJ3,green,704,2022-02-14 14:33:22,2.6344086021505375
67285157812,266,heart attack first steps,3,A2YIB84VKYNKWD,green,290,2022-02-13 04:46:31,2.6344086021505375
68069987760,266,heart attack first steps,2,APRZ7BR8C0ZMQ,green,349,2022-02-14 09:56:32,2.6344086021505375
70650022989,266,heart attack first steps,2,A3VR1YVPW8L79A,green,278,2022-02-12 21:11:04,2.6344086021505375
71419191707,266,heart attack first steps,2,A2VFEDAK5C1E1O,green,153,2022-02-10 01:51:11,2.6344086021505375
71567408482,266,heart attack first steps,2,A1198W1SPF1R4,green,605,2022-02-14 14:36:15,2.6344086021505375
74568834525,266,heart attack first steps,4,A150MDVC0C92OT,green,397,2022-02-14 14:43:20,2.6344086021505375
75617675480,266,heart attack first steps,2,A1ZDR2UN7M92LI,green,194,2022-02-14 14:27:19,2.6344086021505375
75628207635,266,heart attack first steps,2,A1FA3QRISJ1RIP,green,292,2022-02-12 18:28:36,2.6344086021505375
76018484616,266,heart attack first steps,2,A39MKVROUZ1UWR,green,270,2022-02-14 14:12:47,2.6344086021505375
76271425518,266,heart attack first steps,3,ACANMPNHBVH8Y,green,559,2022-02-12 10:54:50,2.6344086021505375
78575510012,266,heart attack first steps,2,A36UD0YBRIWTVL,green,282,2022-02-09 12:01:19,2.6344086021505375
78819320569,266,heart attack first steps,3,A1JTIHM006U9WM,green,367,2022-02-09 21:36:59,2.6344086021505375
80033374431,266,heart attack first steps,2,A1HK32MD7F0B7F,green,245,2022-02-14 14:02:02,2.6344086021505375
82554628609,266,heart attack first steps,4,A3F8K7ZV8AX8UR,green,232,2022-02-12 11:17:42,2.6344086021505375
82897907923,266,heart attack first steps,2,AKQAI78JTXXC9,green,140,2022-02-09 13:24:44,2.6344086021505375
83020079506,266,heart attack first steps,3,A3D8ZG1VV5FO35,green,478,2022-02-13 00:40:53,2.6344086021505375
84276001099,266,heart attack first steps,2,A24BRTWG07T53Z,green,760,2022-02-10 19:05:36,2.6344086021505375
84516558765,266,heart attack first steps,2,A1MJVTR0PCKBWW,green,193,2022-02-14 15:06:23,2.6344086021505375
85698543381,266,heart attack first steps,3,A1VMPZVVVZUCS4,green,316,2022-02-10 01:28:28,2.6344086021505375
85799648056,266,heart attack first steps,3,A110ICG2VQUGXS,green,183,2022-02-14 14:27:09,2.6344086021505375
86675851708,266,heart attack first steps,3,AWVLT2L5AP873,green,158,2022-02-14 14:02:56,2.6344086021505375
87658646346,266,heart attack first steps,2,A2EIQYUSCVZTML,green,323,2022-02-13 02:43:28,2.6344086021505375
87802748235,266,heart attack first steps,3,A3DCXIXXYOO8QL,green,236,2022-02-12 12:09:32,2.6344086021505375
88067595378,266,heart attack first steps,2,A23BWWRR7J5XLS,green,211,2022-02-13 12:50:34,2.6344086021505375
89651738596,266,heart attack first steps,4,AH56J7I291XL7,green,436,2022-02-14 10:05:33,2.6344086021505375
90537698385,266,heart attack first steps,2,A1NIKHUA79SWGD,green,197,2022-02-14 14:27:20,2.6344086021505375
91397378267,266,heart attack first steps,3,AJH2N4RI8WA6U,green,218,2022-02-14 14:27:43,2.6344086021505375
91935794574,266,heart attack first steps,3,AKZ1KRMTFUPRB,green,630,2022-02-12 12:53:12,2.6344086021505375
92374152163,266,heart attack first steps,5,A4D99Y82KOLC8,green,153,2022-02-14 14:56:47,2.6344086021505375
94137669492,266,heart attack first steps,3,A3L4JI1S352HB8,green,232,2022-02-13 00:18:57,2.6344086021505375
95038703819,266,heart attack first steps,3,A14LXHJAWRQWR6,green,248,2022-02-14 15:02:47,2.6344086021505375
95559613076,266,heart attack first steps,4,AF18OIZ0GWGP2,green,523,2022-02-14 15:08:10,2.6344086021505375
97311736317,266,heart attack first steps,3,A2LDVDDTFY3LQ9,green,352,2022-02-12 16:05:32,2.6344086021505375
97364154665,266,heart attack first steps,4,A3BLJ6QSDTZC9U,green,315,2022-02-12 00:53:59,2.6344086021505375
98828826446,266,heart attack first steps,2,A1JI19KPIVNL3Y,green,437,2022-02-13 23:59:05,2.6344086021505375
99220783601,266,heart attack first steps,3,AIOOOO5OXWXKM,green,281,2022-02-14 15:02:53,2.6344086021505375
99612497282,266,heart attack first steps,1,APRHR60T52KR9,green,527,2022-02-14 15:05:30,2.6344086021505375
10332905116,266,heart attack,2,A8FUMDQFBKMXR,green,363,2022-02-14 14:30:25,3.032258064516129
10539678160,266,heart attack,4,A15LPXZLC6NUHT,green,332,2022-02-13 01:45:45,3.032258064516129
11276373248,266,heart attack,3,A1WTUFTRMUN5IR,green,173,2022-02-13 17:21:03,3.032258064516129
12862857154,266,heart attack,3,A3QUUPHBTNW5KG,green,190,2022-02-11 15:39:56,3.032258064516129
16517956876,266,heart attack,3,AR95C0P53AFWJ,green,226,2022-02-14 15:02:25,3.032258064516129
16722889149,266,heart attack,3,A5T9IFDZ3W4T6,green,361,2022-02-14 15:00:30,3.032258064516129
17048263356,266,heart attack,5,A2IEWBVCH5DAKB,green,393,2022-02-12 03:36:36,3.032258064516129
18840868361,266,heart attack,2,A1ARYQXUB85OAY,green,370,2022-02-11 04:19:22,3.032258064516129
18867550389,266,heart attack,3,A2FE0I7W269C1C,green,258,2022-02-13 06:02:53,3.032258064516129
19044073501,266,heart attack,2,A2ELXYKRPPGRPB,green,164,2022-02-14 14:30:32,3.032258064516129
21188394059,266,heart attack,4,AUB2Y2EREGBUZ,green,265,2022-02-11 01:42:58,3.032258064516129
21447170085,266,heart attack,4,A2AAY4VT9L71SY,green,250,2022-02-14 15:04:24,3.032258064516129
21882931191,266,heart attack,3,A36QGCT3MMXC4Q,green,314,2022-02-14 15:04:18,3.032258064516129
23505705050,266,heart attack,3,A22ON3MIIG0IJA,green,267,2022-02-11 12:56:30,3.032258064516129
24355533618,266,heart attack,4,A1CH3TODZNQCES,green,235,2022-02-11 16:13:35,3.032258064516129
26939971002,266,heart attack,3,A1H7XQCN2TQJM7,green,354,2022-02-12 14:53:45,3.032258064516129
30144777284,266,heart attack,2,A20NJGHYKL73LC,green,288,2022-02-12 18:00:47,3.032258064516129
30423562820,266,heart attack,4,A1T9BJRS4IL8VQ,green,102,2022-02-12 20:57:12,3.032258064516129
31115823783,266,heart attack,2,A2NAKIXS3DVGAA,green,768,2022-02-09 11:42:36,3.032258064516129
31957495315,266,heart attack,2,A1NM9PXZDCCQ1E,green,225,2022-02-12 17:19:58,3.032258064516129
33103727698,266,heart attack,3,A28HB7240OFGEW,green,149,2022-02-14 14:28:59,3.032258064516129
35172593358,266,heart attack,3,A1BZNPQ0H7ZSER,green,343,2022-02-14 14:42:36,3.032258064516129
35549883628,266,heart attack,1,A38LEVBZ3P5F6T,green,363,2022-02-14 14:54:23,3.032258064516129
35552101479,266,heart attack,4,AP3TMAKHW9G4P,green,1198,2022-02-10 20:09:50,3.032258064516129
37169416246,266,heart attack,2,A5A14MTB35J23,green,325,2022-02-14 14:44:45,3.032258064516129
39173735929,266,heart attack,2,A33LYSCQQU1YDJ,green,385,2022-02-10 01:22:21,3.032258064516129
40815788311,266,heart attack,2,A1YRYQBQGQRY1Q,green,432,2022-02-14 14:31:07,3.032258064516129
42659989295,266,heart attack,1,A3NFGEUZAH9V5G,green,152,2022-02-11 13:10:06,3.032258064516129
42999003645,266,heart attack,4,A173A97OFDAX9F,green,215,2022-02-12 13:36:31,3.032258064516129
43372311946,266,heart attack,2,A1E7H04DK5HXDL,green,228,2022-02-11 10:30:51,3.032258064516129
44434514073,266,heart attack,3,A1CB72B51L7TKE,green,173,2022-02-14 15:04:05,3.032258064516129
44637510168,266,heart attack,4,A2NKW6JBEM4LL4,green,196,2022-02-14 14:35:52,3.032258064516129
44657825701,266,heart attack,3,A13FTIHWW9GE8X,green,301,2022-02-14 13:57:55,3.032258064516129
45066164783,266,heart attack,3,A18HAAGXN14547,green,172,2022-02-12 14:40:22,3.032258064516129
47996949949,266,heart attack,2,A2O2Q0LVWOWJ1G,green,270,2022-02-14 15:04:03,3.032258064516129
48231635149,266,heart attack,2,AK1Q45RF8A87Z,green,506,2022-02-12 15:04:59,3.032258064516129
48283110868,266,heart attack,3,A2EXM21XS6NZV5,green,122,2022-02-14 14:39:42,3.032258064516129
49009989909,266,heart attack,4,AV1OKX807QH9H,green,301,2022-02-14 14:15:44,3.032258064516129
49062876219,266,heart attack,3,AKVDY8OXNMQED,green,222,2022-02-14 10:44:40,3.032258064516129
49332760719,266,heart attack,2,A12R2U6TBB3OOG,green,157,2022-02-10 01:19:32,3.032258064516129
50561654740,266,heart attack,5,AM2KK02JXXW48,green,464,2022-02-14 14:27:08,3.032258064516129
51243100555,266,heart attack,2,A2PHGLSGMX3PWZ,green,338,2022-02-13 20:31:14,3.032258064516129
54868825352,266,heart attack,3,AVBRJBJONL47I,green,246,2022-02-14 14:17:03,3.032258064516129
55119663088,266,heart attack,4,A1WY3YGT618GC0,green,2275,2022-02-09 12:08:24,3.032258064516129
56428193612,266,heart attack,2,A1V7M45EFSZCJ1,green,341,2022-02-13 00:56:38,3.032258064516129
57719500039,266,heart attack,5,AFU00NU09CFXE,green,221,2022-02-09 11:49:36,3.032258064516129
58118986510,266,heart attack,2,A70TBKPGWQZO4,green,383,2022-02-14 14:31:32,3.032258064516129
58266234148,266,heart attack,3,A1PBFDQR599N3K,green,399,2022-02-14 13:59:30,3.032258064516129
58388134534,266,heart attack,3,A132MSWBBVTOES,green,191,2022-02-09 14:55:13,3.032258064516129
58566783191,266,heart attack,2,ACXP8KHFX06KR,green,104,2022-02-14 14:14:15,3.032258064516129
60011031627,266,heart attack,2,AD6QSX700SRJ1,green,324,2022-02-13 10:55:54,3.032258064516129
62207911035,266,heart attack,5,A3O5RKGH6VB19C,green,217,2022-02-14 14:28:33,3.032258064516129
62741486814,266,heart attack,4,A20ASMCESA51U4,green,388,2022-02-13 10:31:32,3.032258064516129
63311129754,266,heart attack,2,A3UJX60MALFMW0,green,300,2022-02-13 05:55:52,3.032258064516129
64185936269,266,heart attack,4,AVMSKBK9JWV0M,green,437,2022-02-14 14:32:09,3.032258064516129
66576496167,266,heart attack,3,A598UDLZZZAJ3,green,704,2022-02-14 14:33:22,3.032258064516129
67285157812,266,heart attack,4,A2YIB84VKYNKWD,green,290,2022-02-13 04:46:31,3.032258064516129
68069987760,266,heart attack,3,APRZ7BR8C0ZMQ,green,349,2022-02-14 09:56:32,3.032258064516129
70650022989,266,heart attack,3,A3VR1YVPW8L79A,green,278,2022-02-12 21:11:04,3.032258064516129
71419191707,266,heart attack,3,A2VFEDAK5C1E1O,green,153,2022-02-10 01:51:11,3.032258064516129
71567408482,266,heart attack,3,A1198W1SPF1R4,green,605,2022-02-14 14:36:15,3.032258064516129
74568834525,266,heart attack,5,A150MDVC0C92OT,green,397,2022-02-14 14:43:20,3.032258064516129
75617675480,266,heart attack,3,A1ZDR2UN7M92LI,green,194,2022-02-14 14:27:19,3.032258064516129
75628207635,266,heart attack,3,A1FA3QRISJ1RIP,green,292,2022-02-12 18:28:36,3.032258064516129
76018484616,266,heart attack,3,A39MKVROUZ1UWR,green,270,2022-02-14 14:12:47,3.032258064516129
76271425518,266,heart attack,5,ACANMPNHBVH8Y,green,559,2022-02-12 10:54:50,3.032258064516129
78575510012,266,heart attack,5,A36UD0YBRIWTVL,green,282,2022-02-09 12:01:19,3.032258064516129
78819320569,266,heart attack,2,A1JTIHM006U9WM,green,367,2022-02-09 21:36:59,3.032258064516129
80033374431,266,heart attack,4,A1HK32MD7F0B7F,green,245,2022-02-14 14:02:02,3.032258064516129
82554628609,266,heart attack,3,A3F8K7ZV8AX8UR,green,232,2022-02-12 11:17:42,3.032258064516129
82897907923,266,heart attack,4,AKQAI78JTXXC9,green,140,2022-02-09 13:24:44,3.032258064516129
83020079506,266,heart attack,2,A3D8ZG1VV5FO35,green,478,2022-02-13 00:40:53,3.032258064516129
84276001099,266,heart attack,4,A24BRTWG07T53Z,green,760,2022-02-10 19:05:36,3.032258064516129
84516558765,266,heart attack,4,A1MJVTR0PCKBWW,green,193,2022-02-14 15:06:23,3.032258064516129
85698543381,266,heart attack,2,A1VMPZVVVZUCS4,green,316,2022-02-10 01:28:28,3.032258064516129
85799648056,266,heart attack,2,A110ICG2VQUGXS,green,183,2022-02-14 14:27:09,3.032258064516129
86675851708,266,heart attack,2,AWVLT2L5AP873,green,158,2022-02-14 14:02:56,3.032258064516129
87658646346,266,heart attack,1,A2EIQYUSCVZTML,green,323,2022-02-13 02:43:28,3.032258064516129
87802748235,266,heart attack,5,A3DCXIXXYOO8QL,green,236,2022-02-12 12:09:32,3.032258064516129
88067595378,266,heart attack,3,A23BWWRR7J5XLS,green,211,2022-02-13 12:50:34,3.032258064516129
89651738596,266,heart attack,3,AH56J7I291XL7,green,436,2022-02-14 10:05:33,3.032258064516129
90537698385,266,heart attack,4,A1NIKHUA79SWGD,green,197,2022-02-14 14:27:20,3.032258064516129
91397378267,266,heart attack,4,AJH2N4RI8WA6U,green,218,2022-02-14 14:27:43,3.032258064516129
91935794574,266,heart attack,2,AKZ1KRMTFUPRB,green,630,2022-02-12 12:53:12,3.032258064516129
92374152163,266,heart attack,2,A4D99Y82KOLC8,green,153,2022-02-14 14:56:47,3.032258064516129
94137669492,266,heart attack,4,A3L4JI1S352HB8,green,232,2022-02-13 00:18:57,3.032258064516129
95038703819,266,heart attack,2,A14LXHJAWRQWR6,green,248,2022-02-14 15:02:47,3.032258064516129
95559613076,266,heart attack,2,AF18OIZ0GWGP2,green,523,2022-02-14 15:08:10,3.032258064516129
97311736317,266,heart attack,4,A2LDVDDTFY3LQ9,green,352,2022-02-12 16:05:32,3.032258064516129
97364154665,266,heart attack,2,A3BLJ6QSDTZC9U,green,315,2022-02-12 00:53:59,3.032258064516129
98828826446,266,heart attack,4,A1JI19KPIVNL3Y,green,437,2022-02-13 23:59:05,3.032258064516129
99220783601,266,heart attack,4,AIOOOO5OXWXKM,green,281,2022-02-14 15:02:53,3.032258064516129
99612497282,266,heart attack,2,APRHR60T52KR9,green,527,2022-02-14 15:05:30,3.032258064516129
10332905116,266,what to do to prevent a heart attack,4,A8FUMDQFBKMXR,green,363,2022-02-14 14:30:25,3.4731182795698925
10539678160,266,what to do to prevent a heart attack,3,A15LPXZLC6NUHT,green,332,2022-02-13 01:45:45,3.4731182795698925
11276373248,266,what to do to prevent a heart attack,2,A1WTUFTRMUN5IR,green,173,2022-02-13 17:21:03,3.4731182795698925
12862857154,266,what to do to prevent a heart attack,5,A3QUUPHBTNW5KG,green,190,2022-02-11 15:39:56,3.4731182795698925
16517956876,266,what to do to prevent a heart attack,4,AR95C0P53AFWJ,green,226,2022-02-14 15:02:25,3.4731182795698925
16722889149,266,what to do to prevent a heart attack,4,A5T9IFDZ3W4T6,green,361,2022-02-14 15:00:30,3.4731182795698925
17048263356,266,what to do to prevent a heart attack,3,A2IEWBVCH5DAKB,green,393,2022-02-12 03:36:36,3.4731182795698925
18840868361,266,what to do to prevent a heart attack,5,A1ARYQXUB85OAY,green,370,2022-02-11 04:19:22,3.4731182795698925
18867550389,266,what to do to prevent a heart attack,4,A2FE0I7W269C1C,green,258,2022-02-13 06:02:53,3.4731182795698925
19044073501,266,what to do to prevent a heart attack,3,A2ELXYKRPPGRPB,green,164,2022-02-14 14:30:32,3.4731182795698925
21188394059,266,what to do to prevent a heart attack,2,AUB2Y2EREGBUZ,green,265,2022-02-11 01:42:58,3.4731182795698925
21447170085,266,what to do to prevent a heart attack,2,A2AAY4VT9L71SY,green,250,2022-02-14 15:04:24,3.4731182795698925
21882931191,266,what to do to prevent a heart attack,4,A36QGCT3MMXC4Q,green,314,2022-02-14 15:04:18,3.4731182795698925
23505705050,266,what to do to prevent a heart attack,4,A22ON3MIIG0IJA,green,267,2022-02-11 12:56:30,3.4731182795698925
24355533618,266,what to do to prevent a heart attack,3,A1CH3TODZNQCES,green,235,2022-02-11 16:13:35,3.4731182795698925
26939971002,266,what to do to prevent a heart attack,4,A1H7XQCN2TQJM7,green,354,2022-02-12 14:53:45,3.4731182795698925
30144777284,266,what to do to prevent a heart attack,4,A20NJGHYKL73LC,green,288,2022-02-12 18:00:47,3.4731182795698925
30423562820,266,what to do to prevent a heart attack,3,A1T9BJRS4IL8VQ,green,102,2022-02-12 20:57:12,3.4731182795698925
31115823783,266,what to do to prevent a heart attack,4,A2NAKIXS3DVGAA,green,768,2022-02-09 11:42:36,3.4731182795698925
31957495315,266,what to do to prevent a heart attack,5,A1NM9PXZDCCQ1E,green,225,2022-02-12 17:19:58,3.4731182795698925
33103727698,266,what to do to prevent a heart attack,4,A28HB7240OFGEW,green,149,2022-02-14 14:28:59,3.4731182795698925
35172593358,266,what to do to prevent a heart attack,4,A1BZNPQ0H7ZSER,green,343,2022-02-14 14:42:36,3.4731182795698925
35549883628,266,what to do to prevent a heart attack,4,A38LEVBZ3P5F6T,green,363,2022-02-14 14:54:23,3.4731182795698925
35552101479,266,what to do to prevent a heart attack,1,AP3TMAKHW9G4P,green,1198,2022-02-10 20:09:50,3.4731182795698925
37169416246,266,what to do to prevent a heart attack,4,A5A14MTB35J23,green,325,2022-02-14 14:44:45,3.4731182795698925
39173735929,266,what to do to prevent a heart attack,4,A33LYSCQQU1YDJ,green,385,2022-02-10 01:22:21,3.4731182795698925
40815788311,266,what to do to prevent a heart attack,4,A1YRYQBQGQRY1Q,green,432,2022-02-14 14:31:07,3.4731182795698925
42659989295,266,what to do to prevent a heart attack,2,A3NFGEUZAH9V5G,green,152,2022-02-11 13:10:06,3.4731182795698925
42999003645,266,what to do to prevent a heart attack,2,A173A97OFDAX9F,green,215,2022-02-12 13:36:31,3.4731182795698925
43372311946,266,what to do to prevent a heart attack,3,A1E7H04DK5HXDL,green,228,2022-02-11 10:30:51,3.4731182795698925
44434514073,266,what to do to prevent a heart attack,4,A1CB72B51L7TKE,green,173,2022-02-14 15:04:05,3.4731182795698925
44637510168,266,what to do to prevent a heart attack,2,A2NKW6JBEM4LL4,green,196,2022-02-14 14:35:52,3.4731182795698925
44657825701,266,what to do to prevent a heart attack,1,A13FTIHWW9GE8X,green,301,2022-02-14 13:57:55,3.4731182795698925
45066164783,266,what to do to prevent a heart attack,4,A18HAAGXN14547,green,172,2022-02-12 14:40:22,3.4731182795698925
47996949949,266,what to do to prevent a heart attack,4,A2O2Q0LVWOWJ1G,green,270,2022-02-14 15:04:03,3.4731182795698925
48231635149,266,what to do to prevent a heart attack,4,AK1Q45RF8A87Z,green,506,2022-02-12 15:04:59,3.4731182795698925
48283110868,266,what to do to prevent a heart attack,4,A2EXM21XS6NZV5,green,122,2022-02-14 14:39:42,3.4731182795698925
49009989909,266,what to do to prevent a heart attack,5,AV1OKX807QH9H,green,301,2022-02-14 14:15:44,3.4731182795698925
49062876219,266,what to do to prevent a heart attack,2,AKVDY8OXNMQED,green,222,2022-02-14 10:44:40,3.4731182795698925
49332760719,266,what to do to prevent a heart attack,5,A12R2U6TBB3OOG,green,157,2022-02-10 01:19:32,3.4731182795698925
50561654740,266,what to do to prevent a heart attack,3,AM2KK02JXXW48,green,464,2022-02-14 14:27:08,3.4731182795698925
51243100555,266,what to do to prevent a heart attack,4,A2PHGLSGMX3PWZ,green,338,2022-02-13 20:31:14,3.4731182795698925
54868825352,266,what to do to prevent a heart attack,5,AVBRJBJONL47I,green,246,2022-02-14 14:17:03,3.4731182795698925
55119663088,266,what to do to prevent a heart attack,2,A1WY3YGT618GC0,green,2275,2022-02-09 12:08:24,3.4731182795698925
56428193612,266,what to do to prevent a heart attack,3,A1V7M45EFSZCJ1,green,341,2022-02-13 00:56:38,3.4731182795698925
57719500039,266,what to do to prevent a heart attack,2,AFU00NU09CFXE,green,221,2022-02-09 11:49:36,3.4731182795698925
58118986510,266,what to do to prevent a heart attack,5,A70TBKPGWQZO4,green,383,2022-02-14 14:31:32,3.4731182795698925
58266234148,266,what to do to prevent a heart attack,4,A1PBFDQR599N3K,green,399,2022-02-14 13:59:30,3.4731182795698925
58388134534,266,what to do to prevent a heart attack,4,A132MSWBBVTOES,green,191,2022-02-09 14:55:13,3.4731182795698925
58566783191,266,what to do to prevent a heart attack,5,ACXP8KHFX06KR,green,104,2022-02-14 14:14:15,3.4731182795698925
60011031627,266,what to do to prevent a heart attack,5,AD6QSX700SRJ1,green,324,2022-02-13 10:55:54,3.4731182795698925
62207911035,266,what to do to prevent a heart attack,1,A3O5RKGH6VB19C,green,217,2022-02-14 14:28:33,3.4731182795698925
62741486814,266,what to do to prevent a heart attack,3,A20ASMCESA51U4,green,388,2022-02-13 10:31:32,3.4731182795698925
63311129754,266,what to do to prevent a heart attack,5,A3UJX60MALFMW0,green,300,2022-02-13 05:55:52,3.4731182795698925
64185936269,266,what to do to prevent a heart attack,3,AVMSKBK9JWV0M,green,437,2022-02-14 14:32:09,3.4731182795698925
66576496167,266,what to do to prevent a heart attack,4,A598UDLZZZAJ3,green,704,2022-02-14 14:33:22,3.4731182795698925
67285157812,266,what to do to prevent a heart attack,2,A2YIB84VKYNKWD,green,290,2022-02-13 04:46:31,3.4731182795698925
68069987760,266,what to do to prevent a heart attack,5,APRZ7BR8C0ZMQ,green,349,2022-02-14 09:56:32,3.4731182795698925
70650022989,266,what to do to prevent a heart attack,4,A3VR1YVPW8L79A,green,278,2022-02-12 21:11:04,3.4731182795698925
71419191707,266,what to do to prevent a heart attack,4,A2VFEDAK5C1E1O,green,153,2022-02-10 01:51:11,3.4731182795698925
71567408482,266,what to do to prevent a heart attack,4,A1198W1SPF1R4,green,605,2022-02-14 14:36:15,3.4731182795698925
74568834525,266,what to do to prevent a heart attack,2,A150MDVC0C92OT,green,397,2022-02-14 14:43:20,3.4731182795698925
75617675480,266,what to do to prevent a heart attack,4,A1ZDR2UN7M92LI,green,194,2022-02-14 14:27:19,3.4731182795698925
75628207635,266,what to do to prevent a heart attack,4,A1FA3QRISJ1RIP,green,292,2022-02-12 18:28:36,3.4731182795698925
76018484616,266,what to do to prevent a heart attack,5,A39MKVROUZ1UWR,green,270,2022-02-14 14:12:47,3.4731182795698925
76271425518,266,what to do to prevent a heart attack,1,ACANMPNHBVH8Y,green,559,2022-02-12 10:54:50,3.4731182795698925
78575510012,266,what to do to prevent a heart attack,3,A36UD0YBRIWTVL,green,282,2022-02-09 12:01:19,3.4731182795698925
78819320569,266,what to do to prevent a heart attack,4,A1JTIHM006U9WM,green,367,2022-02-09 21:36:59,3.4731182795698925
80033374431,266,what to do to prevent a heart attack,3,A1HK32MD7F0B7F,green,245,2022-02-14 14:02:02,3.4731182795698925
82554628609,266,what to do to prevent a heart attack,2,A3F8K7ZV8AX8UR,green,232,2022-02-12 11:17:42,3.4731182795698925
82897907923,266,what to do to prevent a heart attack,3,AKQAI78JTXXC9,green,140,2022-02-09 13:24:44,3.4731182795698925
83020079506,266,what to do to prevent a heart attack,5,A3D8ZG1VV5FO35,green,478,2022-02-13 00:40:53,3.4731182795698925
84276001099,266,what to do to prevent a heart attack,3,A24BRTWG07T53Z,green,760,2022-02-10 19:05:36,3.4731182795698925
84516558765,266,what to do to prevent a heart attack,3,A1MJVTR0PCKBWW,green,193,2022-02-14 15:06:23,3.4731182795698925
85698543381,266,what to do to prevent a heart attack,4,A1VMPZVVVZUCS4,green,316,2022-02-10 01:28:28,3.4731182795698925
85799648056,266,what to do to prevent a heart attack,4,A110ICG2VQUGXS,green,183,2022-02-14 14:27:09,3.4731182795698925
86675851708,266,what to do to prevent a heart attack,4,AWVLT2L5AP873,green,158,2022-02-14 14:02:56,3.4731182795698925
87658646346,266,what to do to prevent a heart attack,5,A2EIQYUSCVZTML,green,323,2022-02-13 02:43:28,3.4731182795698925
87802748235,266,what to do to prevent a heart attack,4,A3DCXIXXYOO8QL,green,236,2022-02-12 12:09:32,3.4731182795698925
88067595378,266,what to do to prevent a heart attack,4,A23BWWRR7J5XLS,green,211,2022-02-13 12:50:34,3.4731182795698925
89651738596,266,what to do to prevent a heart attack,1,AH56J7I291XL7,green,436,2022-02-14 10:05:33,3.4731182795698925
90537698385,266,what to do to prevent a heart attack,3,A1NIKHUA79SWGD,green,197,2022-02-14 14:27:20,3.4731182795698925
91397378267,266,what to do to prevent a heart attack,2,AJH2N4RI8WA6U,green,218,2022-02-14 14:27:43,3.4731182795698925
91935794574,266,what to do to prevent a heart attack,4,AKZ1KRMTFUPRB,green,630,2022-02-12 12:53:12,3.4731182795698925
92374152163,266,what to do to prevent a heart attack,3,A4D99Y82KOLC8,green,153,2022-02-14 14:56:47,3.4731182795698925
94137669492,266,what to do to prevent a heart attack,2,A3L4JI1S352HB8,green,232,2022-02-13 00:18:57,3.4731182795698925
95038703819,266,what to do to prevent a heart attack,4,A14LXHJAWRQWR6,green,248,2022-02-14 15:02:47,3.4731182795698925
95559613076,266,what to do to prevent a heart attack,5,AF18OIZ0GWGP2,green,523,2022-02-14 15:08:10,3.4731182795698925
97311736317,266,what to do to prevent a heart attack,1,A2LDVDDTFY3LQ9,green,352,2022-02-12 16:05:32,3.4731182795698925
97364154665,266,what to do to prevent a heart attack,5,A3BLJ6QSDTZC9U,green,315,2022-02-12 00:53:59,3.4731182795698925
98828826446,266,what to do to prevent a heart attack,5,A1JI19KPIVNL3Y,green,437,2022-02-13 23:59:05,3.4731182795698925
99220783601,266,what to do to prevent a heart attack,2,AIOOOO5OXWXKM,green,281,2022-02-14 15:02:53,3.4731182795698925
99612497282,266,what to do to prevent a heart attack,3,APRHR60T52KR9,green,527,2022-02-14 15:05:30,3.4731182795698925
10332905116,266,heart and stroke foundation,5,A8FUMDQFBKMXR,green,363,2022-02-14 14:30:25,4.602150537634409
10539678160,266,heart and stroke foundation,5,A15LPXZLC6NUHT,green,332,2022-02-13 01:45:45,4.602150537634409
11276373248,266,heart and stroke foundation,5,A1WTUFTRMUN5IR,green,173,2022-02-13 17:21:03,4.602150537634409
12862857154,266,heart and stroke foundation,4,A3QUUPHBTNW5KG,green,190,2022-02-11 15:39:56,4.602150537634409
16517956876,266,heart and stroke foundation,5,AR95C0P53AFWJ,green,226,2022-02-14 15:02:25,4.602150537634409
16722889149,266,heart and stroke foundation,5,A5T9IFDZ3W4T6,green,361,2022-02-14 15:00:30,4.602150537634409
17048263356,266,heart and stroke foundation,4,A2IEWBVCH5DAKB,green,393,2022-02-12 03:36:36,4.602150537634409
18840868361,266,heart and stroke foundation,4,A1ARYQXUB85OAY,green,370,2022-02-11 04:19:22,4.602150537634409
18867550389,266,heart and stroke foundation,5,A2FE0I7W269C1C,green,258,2022-02-13 06:02:53,4.602150537634409
19044073501,266,heart and stroke foundation,5,A2ELXYKRPPGRPB,green,164,2022-02-14 14:30:32,4.602150537634409
21188394059,266,heart and stroke foundation,5,AUB2Y2EREGBUZ,green,265,2022-02-11 01:42:58,4.602150537634409
21447170085,266,heart and stroke foundation,5,A2AAY4VT9L71SY,green,250,2022-02-14 15:04:24,4.602150537634409
21882931191,266,heart and stroke foundation,5,A36QGCT3MMXC4Q,green,314,2022-02-14 15:04:18,4.602150537634409
23505705050,266,heart and stroke foundation,5,A22ON3MIIG0IJA,green,267,2022-02-11 12:56:30,4.602150537634409
24355533618,266,heart and stroke foundation,5,A1CH3TODZNQCES,green,235,2022-02-11 16:13:35,4.602150537634409
26939971002,266,heart and stroke foundation,5,A1H7XQCN2TQJM7,green,354,2022-02-12 14:53:45,4.602150537634409
30144777284,266,heart and stroke foundation,5,A20NJGHYKL73LC,green,288,2022-02-12 18:00:47,4.602150537634409
30423562820,266,heart and stroke foundation,5,A1T9BJRS4IL8VQ,green,102,2022-02-12 20:57:12,4.602150537634409
31115823783,266,heart and stroke foundation,5,A2NAKIXS3DVGAA,green,768,2022-02-09 11:42:36,4.602150537634409
