rid,topic,query,rate,wid,batch,duration,query_mean
680626801867,266,heart and stroke foundation,1.0,A2KE139TQ886T3,green,341,2.0681818181818183
683036117698,266,heart and stroke foundation,3.0,ALYR5CI2SM2JC,green,201,2.0681818181818183
698125761258,266,heart and stroke foundation,2.0,A2R75YFKVALBXE,green,277,2.0681818181818183
712806324986,266,heart and stroke foundation,3.0,A1VVR9MA1P9HWJ,green,328,2.0681818181818183
752618331392,266,heart and stroke foundation,3.0,A37XBH865833FE,green,235,2.0681818181818183
756140713463,266,heart and stroke foundation,4.0,A28AXX4NCWPH1F,green,212,2.0681818181818183
757400260586,266,heart and stroke foundation,4.0,A1Q56N80RJLQ7S,green,286,2.0681818181818183
760530774854,266,heart and stroke foundation,1.0,A1Q6VY3C3CEOA0,green,552,2.0681818181818183
761379426415,266,heart and stroke foundation,1.0,ADQHGQF65JJ08,green,214,2.0681818181818183
764150771312,266,heart and stroke foundation,3.0,ANWRXKAOV327E,green,501,2.0681818181818183
770874689193,266,heart and stroke foundation,3.0,A25AYMSZNDW1VJ,green,312,2.0681818181818183
775480585638,266,heart and stroke foundation,3.0,AXPZAP62ZYWP8,green,336,2.0681818181818183
779688447504,266,heart and stroke foundation,2.0,A2CY1TSQ3KKP5Q,green,155,2.0681818181818183
795217277854,266,heart and stroke foundation,1.0,A37WDOIQH6JM6V,green,331,2.0681818181818183
805005429056,266,heart and stroke foundation,2.0,A3FGT6EU39C6S4,green,375,2.0681818181818183
808127491641,266,heart and stroke foundation,2.0,A2OVX9UW5WANQE,green,306,2.0681818181818183
808217158936,266,heart and stroke foundation,1.0,A235DXY5FJN0IW,green,627,2.0681818181818183
810540791391,266,heart and stroke foundation,3.0,A3CGQOJC28OVGN,green,617,2.0681818181818183
812122191861,266,heart and stroke foundation,1.0,A1OWM3QO7QAKBN,green,277,2.0681818181818183
812543345824,266,heart and stroke foundation,4.0,A27O7H19C0WQ7T,green,308,2.0681818181818183
815105249173,266,heart and stroke foundation,1.0,A2VRDE2FHCBMF8,green,216,2.0681818181818183
823035318520,266,heart and stroke foundation,1.0,A292TFDMNVS0TP,green,146,2.0681818181818183
836191022535,266,heart and stroke foundation,1.0,A272X64FOZFYLB,green,258,2.0681818181818183
858051583194,266,heart and stroke foundation,1.0,A2VO8C41JJIQY9,green,399,2.0681818181818183
869416842702,266,heart and stroke foundation,4.0,A5WWHKD82I8UE,green,196,2.0681818181818183
882370213023,266,heart and stroke foundation,4.0,A3AJR1PM02424Y,green,244,2.0681818181818183
890607387130,266,heart and stroke foundation,2.0,A324M5ZRHX7RUV,green,116,2.0681818181818183
893638237006,266,heart and stroke foundation,4.0,A3FKXJVH0K2E3E,green,170,2.0681818181818183
896935498970,266,heart and stroke foundation,2.0,A1G187YBG0DVMQ,green,106,2.0681818181818183
901806097803,266,heart and stroke foundation,4.0,A3H1MRCHJ9TFHU,green,369,2.0681818181818183
908844146155,266,heart and stroke foundation,2.0,A5NE8TWS8ZV7B,green,225,2.0681818181818183
944288367126,266,heart and stroke foundation,2.0,A1X1SOI48T1C6E,green,204,2.0681818181818183
976657927897,266,heart and stroke foundation,3.0,A2ZRL1ZWWXJ0L7,green,172,2.0681818181818183
977617362863,266,heart and stroke foundation,1.0,AZ69TBTDH7AZS,green,141,2.0681818181818183
996030112938,266,heart and stroke foundation,2.0,A3HQXCWOIQKT4F,green,500,2.0681818181818183
102278297045,286,drug treatment schizophrenia,5.0,A1Z3O9QS22DM8R,green,353,4.693181818181818
110497865802,286,drug treatment schizophrenia,5.0,A2M183CETUMR96,green,489,4.693181818181818
121250664885,286,drug treatment schizophrenia,5.0,A1EN3FW93BSXQQ,green,119,4.693181818181818
121918189176,286,drug treatment schizophrenia,3.0,AURYD2FH3FUOQ,green,213,4.693181818181818
134995775739,286,drug treatment schizophrenia,5.0,A2NHP55T9ZX86Q,green,330,4.693181818181818
158281811256,286,drug treatment schizophrenia,5.0,A110KENBXU7SUJ,green,137,4.693181818181818
163440798688,286,drug treatment schizophrenia,4.0,A1JO6AY55FG7QU,green,266,4.693181818181818
166887680138,286,drug treatment schizophrenia,5.0,A2ZZW6KME1FUDU,green,430,4.693181818181818
174328017933,286,drug treatment schizophrenia,5.0,A3EYRDEQ7CXUMN,green,227,4.693181818181818
178751845401,286,drug treatment schizophrenia,4.0,A2NEFRREWF33YP,green,305,4.693181818181818
181142545025,286,drug treatment schizophrenia,5.0,A28RL79ONUXTET,green,254,4.693181818181818
200589011958,286,drug treatment schizophrenia,5.0,A3MNL6RIME0845,green,481,4.693181818181818
202855905005,286,drug treatment schizophrenia,5.0,A1DMXEJGJY02E1,green,169,4.693181818181818
214532659086,286,drug treatment schizophrenia,5.0,AIIOT9A7ARQZW,green,428,4.693181818181818
224250209098,286,drug treatment schizophrenia,5.0,ALJ70B2J04YR7,green,255,4.693181818181818
233566896268,286,drug treatment schizophrenia,5.0,A2S5GPVIUV8RJI,green,232,4.693181818181818
233657101471,286,drug treatment schizophrenia,5.0,A3B01L2TR8ZH4O,green,172,4.693181818181818
239914946560,286,drug treatment schizophrenia,4.0,A3PRQ2GSU42718,green,456,4.693181818181818
242694471986,286,drug treatment schizophrenia,4.0,A5P12YJP805RG,green,184,4.693181818181818
255804220959,286,drug treatment schizophrenia,5.0,ARD4G7288R1JO,green,159,4.693181818181818
265416315943,286,drug treatment schizophrenia,5.0,A3VL1CBZ3BGQK7,green,213,4.693181818181818
266367976902,286,drug treatment schizophrenia,4.0,AIEKCWYZTS41V,green,262,4.693181818181818
276042300602,286,drug treatment schizophrenia,5.0,A2LR1HKNOVDTJ8,green,204,4.693181818181818
276822911016,286,drug treatment schizophrenia,5.0,AT0COJ1G23ZB0,green,99,4.693181818181818
283533263416,286,drug treatment schizophrenia,5.0,AGZ0KJNGENZ1J,green,423,4.693181818181818
319896297506,286,drug treatment schizophrenia,4.0,A2DVV59R1CQU6T,green,216,4.693181818181818
328982927626,286,drug treatment schizophrenia,4.0,A1O57XVTTB1PNZ,green,467,4.693181818181818
332896564784,286,drug treatment schizophrenia,5.0,A2VUF0V7HT51Q3,green,200,4.693181818181818
359610182209,286,drug treatment schizophrenia,5.0,A20DUVEOH6A7KW,green,534,4.693181818181818
388600173243,286,drug treatment schizophrenia,5.0,A3KP8KFGG6734Q,green,338,4.693181818181818
396926426654,286,drug treatment schizophrenia,5.0,A1H198MRIM37T1,green,408,4.693181818181818
405230749864,286,drug treatment schizophrenia,5.0,A3V2XCDF45VN9X,green,201,4.693181818181818
417363560362,286,drug treatment schizophrenia,5.0,AV22FQTJNBUZT,green,337,4.693181818181818
424018892273,286,drug treatment schizophrenia,5.0,A1BFA82J9Q1CLA,green,330,4.693181818181818
434398979134,286,drug treatment schizophrenia,4.0,AK35CJJEYFVYK,green,156,4.693181818181818
435654415981,286,drug treatment schizophrenia,5.0,A2FUPODRRCESB,green,209,4.693181818181818
449587934208,286,drug treatment schizophrenia,5.0,A1YH2I4Y2SYAXJ,green,331,4.693181818181818
456120251421,286,drug treatment schizophrenia,5.0,APDDA1Y59RHV9,green,247,4.693181818181818
458786582178,286,drug treatment schizophrenia,5.0,A1B57W9Y3Q93OV,green,881,4.693181818181818
459173615719,286,drug treatment schizophrenia,5.0,A3RHJEMZ4EGY2U,green,233,4.693181818181818
483717767358,286,drug treatment schizophrenia,5.0,A2JV461I3AIXOH,green,487,4.693181818181818
500220879749,286,drug treatment schizophrenia,5.0,A2YTQDLACTLIBA,green,389,4.693181818181818
506106997071,286,drug treatment schizophrenia,5.0,A26UIS59SY4NM6,green,242,4.693181818181818
513920639269,286,drug treatment schizophrenia,5.0,A28C4YC9WPNYG2,green,298,4.693181818181818
518056674930,286,drug treatment schizophrenia,3.0,A23RL1X2KB6Q34,green,396,4.693181818181818
518663151934,286,drug treatment schizophrenia,5.0,A2JP9IKRHNLRPI,green,140,4.693181818181818
527687112870,286,drug treatment schizophrenia,4.0,A36470UBRH28GO,green,212,4.693181818181818
609051551180,286,drug treatment schizophrenia,5.0,A1I8VAUT4V90YR,green,181,4.693181818181818
610691223060,286,drug treatment schizophrenia,5.0,AX8NXTT8QMGHC,green,322,4.693181818181818
613004226423,286,drug treatment schizophrenia,5.0,A1VWLIXBS4WDOD,green,260,4.693181818181818
649698663782,286,drug treatment schizophrenia,5.0,A1OM5NWYYYJKQW,green,403,4.693181818181818
660746392281,286,drug treatment schizophrenia,5.0,ACKG8OU1KHKO2,green,699,4.693181818181818
663676028372,286,drug treatment schizophrenia,5.0,A1KZ0KE93WNN5O,green,199,4.693181818181818
680626801867,286,drug treatment schizophrenia,5.0,A2KE139TQ886T3,green,341,4.693181818181818
683036117698,286,drug treatment schizophrenia,4.0,ALYR5CI2SM2JC,green,201,4.693181818181818
698125761258,286,drug treatment schizophrenia,5.0,A2R75YFKVALBXE,green,277,4.693181818181818
712806324986,286,drug treatment schizophrenia,5.0,A1VVR9MA1P9HWJ,green,328,4.693181818181818
752618331392,286,drug treatment schizophrenia,4.0,A37XBH865833FE,green,235,4.693181818181818
756140713463,286,drug treatment schizophrenia,5.0,A28AXX4NCWPH1F,green,212,4.693181818181818
757400260586,286,drug treatment schizophrenia,5.0,A1Q56N80RJLQ7S,green,286,4.693181818181818
760530774854,286,drug treatment schizophrenia,5.0,A1Q6VY3C3CEOA0,green,552,4.693181818181818
761379426415,286,drug treatment schizophrenia,5.0,ADQHGQF65JJ08,green,214,4.693181818181818
764150771312,286,drug treatment schizophrenia,3.0,ANWRXKAOV327E,green,501,4.693181818181818
770874689193,286,drug treatment schizophrenia,5.0,A25AYMSZNDW1VJ,green,312,4.693181818181818
775480585638,286,drug treatment schizophrenia,5.0,AXPZAP62ZYWP8,green,336,4.693181818181818
779688447504,286,drug treatment schizophrenia,5.0,A2CY1TSQ3KKP5Q,green,155,4.693181818181818
795217277854,286,drug treatment schizophrenia,4.0,A37WDOIQH6JM6V,green,331,4.693181818181818
805005429056,286,drug treatment schizophrenia,5.0,A3FGT6EU39C6S4,green,375,4.693181818181818
808127491641,286,drug treatment schizophrenia,5.0,A2OVX9UW5WANQE,green,306,4.693181818181818
808217158936,286,drug treatment schizophrenia,4.0,A235DXY5FJN0IW,green,627,4.693181818181818
810540791391,286,drug treatment schizophrenia,5.0,A3CGQOJC28OVGN,green,617,4.693181818181818
812122191861,286,drug treatment schizophrenia,5.0,A1OWM3QO7QAKBN,green,277,4.693181818181818
812543345824,286,drug treatment schizophrenia,4.0,A27O7H19C0WQ7T,green,308,4.693181818181818
815105249173,286,drug treatment schizophrenia,3.0,A2VRDE2FHCBMF8,green,216,4.693181818181818
823035318520,286,drug treatment schizophrenia,4.0,A292TFDMNVS0TP,green,146,4.693181818181818
836191022535,286,drug treatment schizophrenia,5.0,A272X64FOZFYLB,green,258,4.693181818181818
858051583194,286,drug treatment schizophrenia,5.0,A2VO8C41JJIQY9,green,399,4.693181818181818
869416842702,286,drug treatment schizophrenia,5.0,A5WWHKD82I8UE,green,196,4.693181818181818
882370213023,286,drug treatment schizophrenia,5.0,A3AJR1PM02424Y,green,244,4.693181818181818
890607387130,286,drug treatment schizophrenia,5.0,A324M5ZRHX7RUV,green,116,4.693181818181818
893638237006,286,drug treatment schizophrenia,5.0,A3FKXJVH0K2E3E,green,170,4.693181818181818
896935498970,286,drug treatment schizophrenia,4.0,A1G187YBG0DVMQ,green,106,4.693181818181818
901806097803,286,drug treatment schizophrenia,3.0,A3H1MRCHJ9TFHU,green,369,4.693181818181818
908844146155,286,drug treatment schizophrenia,5.0,A5NE8TWS8ZV7B,green,225,4.693181818181818
944288367126,286,drug treatment schizophrenia,5.0,A1X1SOI48T1C6E,green,204,4.693181818181818
976657927897,286,drug treatment schizophrenia,5.0,A2ZRL1ZWWXJ0L7,green,172,4.693181818181818
977617362863,286,drug treatment schizophrenia,5.0,AZ69TBTDH7AZS,green,141,4.693181818181818
996030112938,286,drug treatment schizophrenia,4.0,A3HQXCWOIQKT4F,green,500,4.693181818181818
102278297045,286,schizophrenia drug treatment,5.0,A1Z3O9QS22DM8R,green,353,4.681818181818182
102278297045,286,common drug therapy for schizophrenia,5.0,A1Z3O9QS22DM8R,green,353,4.681818181818182
110497865802,286,schizophrenia drug treatment,5.0,A2M183CETUMR96,green,489,4.681818181818182
110497865802,286,common drug therapy for schizophrenia,5.0,A2M183CETUMR96,green,489,4.681818181818182
121250664885,286,schizophrenia drug treatment,5.0,A1EN3FW93BSXQQ,green,119,4.681818181818182
121250664885,286,common drug therapy for schizophrenia,5.0,A1EN3FW93BSXQQ,green,119,4.681818181818182
121918189176,286,schizophrenia drug treatment,3.0,AURYD2FH3FUOQ,green,213,4.681818181818182
121918189176,286,common drug therapy for schizophrenia,3.0,AURYD2FH3FUOQ,green,213,4.681818181818182
134995775739,286,schizophrenia drug treatment,5.0,A2NHP55T9ZX86Q,green,330,4.681818181818182
134995775739,286,common drug therapy for schizophrenia,5.0,A2NHP55T9ZX86Q,green,330,4.681818181818182
158281811256,286,schizophrenia drug treatment,5.0,A110KENBXU7SUJ,green,137,4.681818181818182
158281811256,286,common drug therapy for schizophrenia,5.0,A110KENBXU7SUJ,green,137,4.681818181818182
163440798688,286,schizophrenia drug treatment,5.0,A1JO6AY55FG7QU,green,266,4.681818181818182
163440798688,286,common drug therapy for schizophrenia,5.0,A1JO6AY55FG7QU,green,266,4.681818181818182
166887680138,286,schizophrenia drug treatment,5.0,A2ZZW6KME1FUDU,green,430,4.681818181818182
166887680138,286,common drug therapy for schizophrenia,5.0,A2ZZW6KME1FUDU,green,430,4.681818181818182
174328017933,286,schizophrenia drug treatment,5.0,A3EYRDEQ7CXUMN,green,227,4.681818181818182
174328017933,286,common drug therapy for schizophrenia,5.0,A3EYRDEQ7CXUMN,green,227,4.681818181818182
178751845401,286,schizophrenia drug treatment,4.0,A2NEFRREWF33YP,green,305,4.681818181818182
178751845401,286,common drug therapy for schizophrenia,5.0,A2NEFRREWF33YP,green,305,4.681818181818182
181142545025,286,schizophrenia drug treatment,5.0,A28RL79ONUXTET,green,254,4.681818181818182
181142545025,286,common drug therapy for schizophrenia,5.0,A28RL79ONUXTET,green,254,4.681818181818182
200589011958,286,schizophrenia drug treatment,5.0,A3MNL6RIME0845,green,481,4.681818181818182
200589011958,286,common drug therapy for schizophrenia,5.0,A3MNL6RIME0845,green,481,4.681818181818182
202855905005,286,schizophrenia drug treatment,5.0,A1DMXEJGJY02E1,green,169,4.681818181818182
202855905005,286,common drug therapy for schizophrenia,5.0,A1DMXEJGJY02E1,green,169,4.681818181818182
214532659086,286,schizophrenia drug treatment,5.0,AIIOT9A7ARQZW,green,428,4.681818181818182
214532659086,286,common drug therapy for schizophrenia,5.0,AIIOT9A7ARQZW,green,428,4.681818181818182
224250209098,286,schizophrenia drug treatment,5.0,ALJ70B2J04YR7,green,255,4.681818181818182
224250209098,286,common drug therapy for schizophrenia,5.0,ALJ70B2J04YR7,green,255,4.681818181818182
233566896268,286,schizophrenia drug treatment,5.0,A2S5GPVIUV8RJI,green,232,4.681818181818182
233566896268,286,common drug therapy for schizophrenia,5.0,A2S5GPVIUV8RJI,green,232,4.681818181818182
233657101471,286,schizophrenia drug treatment,5.0,A3B01L2TR8ZH4O,green,172,4.681818181818182
233657101471,286,common drug therapy for schizophrenia,4.0,A3B01L2TR8ZH4O,green,172,4.681818181818182
239914946560,286,schizophrenia drug treatment,4.0,A3PRQ2GSU42718,green,456,4.681818181818182
239914946560,286,common drug therapy for schizophrenia,5.0,A3PRQ2GSU42718,green,456,4.681818181818182
242694471986,286,schizophrenia drug treatment,5.0,A5P12YJP805RG,green,184,4.681818181818182
242694471986,286,common drug therapy for schizophrenia,4.0,A5P12YJP805RG,green,184,4.681818181818182
255804220959,286,schizophrenia drug treatment,5.0,ARD4G7288R1JO,green,159,4.681818181818182
255804220959,286,common drug therapy for schizophrenia,5.0,ARD4G7288R1JO,green,159,4.681818181818182
265416315943,286,schizophrenia drug treatment,5.0,A3VL1CBZ3BGQK7,green,213,4.681818181818182
265416315943,286,common drug therapy for schizophrenia,5.0,A3VL1CBZ3BGQK7,green,213,4.681818181818182
266367976902,286,schizophrenia drug treatment,4.0,AIEKCWYZTS41V,green,262,4.681818181818182
266367976902,286,common drug therapy for schizophrenia,5.0,AIEKCWYZTS41V,green,262,4.681818181818182
276042300602,286,schizophrenia drug treatment,5.0,A2LR1HKNOVDTJ8,green,204,4.681818181818182
276042300602,286,common drug therapy for schizophrenia,4.0,A2LR1HKNOVDTJ8,green,204,4.681818181818182
276822911016,286,schizophrenia drug treatment,4.0,AT0COJ1G23ZB0,green,99,4.681818181818182
276822911016,286,common drug therapy for schizophrenia,3.0,AT0COJ1G23ZB0,green,99,4.681818181818182
283533263416,286,schizophrenia drug treatment,5.0,AGZ0KJNGENZ1J,green,423,4.681818181818182
283533263416,286,common drug therapy for schizophrenia,5.0,AGZ0KJNGENZ1J,green,423,4.681818181818182
319896297506,286,schizophrenia drug treatment,4.0,A2DVV59R1CQU6T,green,216,4.681818181818182
319896297506,286,common drug therapy for schizophrenia,5.0,A2DVV59R1CQU6T,green,216,4.681818181818182
328982927626,286,schizophrenia drug treatment,5.0,A1O57XVTTB1PNZ,green,467,4.681818181818182
328982927626,286,common drug therapy for schizophrenia,5.0,A1O57XVTTB1PNZ,green,467,4.681818181818182
332896564784,286,schizophrenia drug treatment,5.0,A2VUF0V7HT51Q3,green,200,4.681818181818182
332896564784,286,common drug therapy for schizophrenia,5.0,A2VUF0V7HT51Q3,green,200,4.681818181818182
359610182209,286,schizophrenia drug treatment,5.0,A20DUVEOH6A7KW,green,534,4.681818181818182
359610182209,286,common drug therapy for schizophrenia,5.0,A20DUVEOH6A7KW,green,534,4.681818181818182
388600173243,286,schizophrenia drug treatment,5.0,A3KP8KFGG6734Q,green,338,4.681818181818182
388600173243,286,common drug therapy for schizophrenia,5.0,A3KP8KFGG6734Q,green,338,4.681818181818182
396926426654,286,schizophrenia drug treatment,5.0,A1H198MRIM37T1,green,408,4.681818181818182
396926426654,286,common drug therapy for schizophrenia,4.0,A1H198MRIM37T1,green,408,4.681818181818182
405230749864,286,schizophrenia drug treatment,5.0,A3V2XCDF45VN9X,green,201,4.681818181818182
405230749864,286,common drug therapy for schizophrenia,4.0,A3V2XCDF45VN9X,green,201,4.681818181818182
417363560362,286,schizophrenia drug treatment,5.0,AV22FQTJNBUZT,green,337,4.681818181818182
417363560362,286,common drug therapy for schizophrenia,5.0,AV22FQTJNBUZT,green,337,4.681818181818182
424018892273,286,schizophrenia drug treatment,5.0,A1BFA82J9Q1CLA,green,330,4.681818181818182
424018892273,286,common drug therapy for schizophrenia,5.0,A1BFA82J9Q1CLA,green,330,4.681818181818182
434398979134,286,schizophrenia drug treatment,5.0,AK35CJJEYFVYK,green,156,4.681818181818182
434398979134,286,common drug therapy for schizophrenia,5.0,AK35CJJEYFVYK,green,156,4.681818181818182
435654415981,286,schizophrenia drug treatment,4.0,A2FUPODRRCESB,green,209,4.681818181818182
435654415981,286,common drug therapy for schizophrenia,5.0,A2FUPODRRCESB,green,209,4.681818181818182
449587934208,286,schizophrenia drug treatment,5.0,A1YH2I4Y2SYAXJ,green,331,4.681818181818182
449587934208,286,common drug therapy for schizophrenia,5.0,A1YH2I4Y2SYAXJ,green,331,4.681818181818182
456120251421,286,schizophrenia drug treatment,5.0,APDDA1Y59RHV9,green,247,4.681818181818182
456120251421,286,common drug therapy for schizophrenia,5.0,APDDA1Y59RHV9,green,247,4.681818181818182
458786582178,286,schizophrenia drug treatment,5.0,A1B57W9Y3Q93OV,green,881,4.681818181818182
458786582178,286,common drug therapy for schizophrenia,4.0,A1B57W9Y3Q93OV,green,881,4.681818181818182
459173615719,286,schizophrenia drug treatment,5.0,A3RHJEMZ4EGY2U,green,233,4.681818181818182
459173615719,286,common drug therapy for schizophrenia,5.0,A3RHJEMZ4EGY2U,green,233,4.681818181818182
483717767358,286,schizophrenia drug treatment,4.0,A2JV461I3AIXOH,green,487,4.681818181818182
483717767358,286,common drug therapy for schizophrenia,4.0,A2JV461I3AIXOH,green,487,4.681818181818182
500220879749,286,schizophrenia drug treatment,5.0,A2YTQDLACTLIBA,green,389,4.681818181818182
500220879749,286,common drug therapy for schizophrenia,5.0,A2YTQDLACTLIBA,green,389,4.681818181818182
506106997071,286,schizophrenia drug treatment,5.0,A26UIS59SY4NM6,green,242,4.681818181818182
506106997071,286,common drug therapy for schizophrenia,4.0,A26UIS59SY4NM6,green,242,4.681818181818182
513920639269,286,schizophrenia drug treatment,5.0,A28C4YC9WPNYG2,green,298,4.681818181818182
513920639269,286,common drug therapy for schizophrenia,4.0,A28C4YC9WPNYG2,green,298,4.681818181818182
518056674930,286,schizophrenia drug treatment,3.0,A23RL1X2KB6Q34,green,396,4.681818181818182
518056674930,286,common drug therapy for schizophrenia,5.0,A23RL1X2KB6Q34,green,396,4.681818181818182
518663151934,286,schizophrenia drug treatment,5.0,A2JP9IKRHNLRPI,green,140,4.681818181818182
518663151934,286,common drug therapy for schizophrenia,4.0,A2JP9IKRHNLRPI,green,140,4.681818181818182
527687112870,286,schizophrenia drug treatment,4.0,A36470UBRH28GO,green,212,4.681818181818182
527687112870,286,common drug therapy for schizophrenia,4.0,A36470UBRH28GO,green,212,4.681818181818182
609051551180,286,schizophrenia drug treatment,5.0,A1I8VAUT4V90YR,green,181,4.681818181818182
609051551180,286,common drug therapy for schizophrenia,5.0,A1I8VAUT4V90YR,green,181,4.681818181818182
610691223060,286,schizophrenia drug treatment,5.0,AX8NXTT8QMGHC,green,322,4.681818181818182
610691223060,286,common drug therapy for schizophrenia,5.0,AX8NXTT8QMGHC,green,322,4.681818181818182
613004226423,286,schizophrenia drug treatment,5.0,A1VWLIXBS4WDOD,green,260,4.681818181818182
613004226423,286,common drug therapy for schizophrenia,5.0,A1VWLIXBS4WDOD,green,260,4.681818181818182
649698663782,286,schizophrenia drug treatment,5.0,A1OM5NWYYYJKQW,green,403,4.681818181818182
649698663782,286,common drug therapy for schizophrenia,5.0,A1OM5NWYYYJKQW,green,403,4.681818181818182
660746392281,286,schizophrenia drug treatment,5.0,ACKG8OU1KHKO2,green,699,4.681818181818182
660746392281,286,common drug therapy for schizophrenia,5.0,ACKG8OU1KHKO2,green,699,4.681818181818182
663676028372,286,schizophrenia drug treatment,5.0,A1KZ0KE93WNN5O,green,199,4.681818181818182
663676028372,286,common drug therapy for schizophrenia,5.0,A1KZ0KE93WNN5O,green,199,4.681818181818182
680626801867,286,schizophrenia drug treatment,5.0,A2KE139TQ886T3,green,341,4.681818181818182
680626801867,286,common drug therapy for schizophrenia,5.0,A2KE139TQ886T3,green,341,4.681818181818182
683036117698,286,schizophrenia drug treatment,4.0,ALYR5CI2SM2JC,green,201,4.681818181818182
683036117698,286,common drug therapy for schizophrenia,4.0,ALYR5CI2SM2JC,green,201,4.681818181818182
698125761258,286,schizophrenia drug treatment,5.0,A2R75YFKVALBXE,green,277,4.681818181818182
698125761258,286,common drug therapy for schizophrenia,5.0,A2R75YFKVALBXE,green,277,4.681818181818182
712806324986,286,schizophrenia drug treatment,5.0,A1VVR9MA1P9HWJ,green,328,4.681818181818182
712806324986,286,common drug therapy for schizophrenia,5.0,A1VVR9MA1P9HWJ,green,328,4.681818181818182
752618331392,286,schizophrenia drug treatment,4.0,A37XBH865833FE,green,235,4.681818181818182
752618331392,286,common drug therapy for schizophrenia,4.0,A37XBH865833FE,green,235,4.681818181818182
756140713463,286,schizophrenia drug treatment,5.0,A28AXX4NCWPH1F,green,212,4.681818181818182
756140713463,286,common drug therapy for schizophrenia,5.0,A28AXX4NCWPH1F,green,212,4.681818181818182
757400260586,286,schizophrenia drug treatment,2.0,A1Q56N80RJLQ7S,green,286,4.681818181818182
757400260586,286,common drug therapy for schizophrenia,3.0,A1Q56N80RJLQ7S,green,286,4.681818181818182
760530774854,286,schizophrenia drug treatment,5.0,A1Q6VY3C3CEOA0,green,552,4.681818181818182
760530774854,286,common drug therapy for schizophrenia,5.0,A1Q6VY3C3CEOA0,green,552,4.681818181818182
761379426415,286,schizophrenia drug treatment,5.0,ADQHGQF65JJ08,green,214,4.681818181818182
761379426415,286,common drug therapy for schizophrenia,5.0,ADQHGQF65JJ08,green,214,4.681818181818182
764150771312,286,schizophrenia drug treatment,5.0,ANWRXKAOV327E,green,501,4.681818181818182
764150771312,286,common drug therapy for schizophrenia,4.0,ANWRXKAOV327E,green,501,4.681818181818182
770874689193,286,schizophrenia drug treatment,5.0,A25AYMSZNDW1VJ,green,312,4.681818181818182
770874689193,286,common drug therapy for schizophrenia,5.0,A25AYMSZNDW1VJ,green,312,4.681818181818182
775480585638,286,schizophrenia drug treatment,4.0,AXPZAP62ZYWP8,green,336,4.681818181818182
775480585638,286,common drug therapy for schizophrenia,5.0,AXPZAP62ZYWP8,green,336,4.681818181818182
779688447504,286,schizophrenia drug treatment,5.0,A2CY1TSQ3KKP5Q,green,155,4.681818181818182
779688447504,286,common drug therapy for schizophrenia,5.0,A2CY1TSQ3KKP5Q,green,155,4.681818181818182
795217277854,286,schizophrenia drug treatment,5.0,A37WDOIQH6JM6V,green,331,4.681818181818182
795217277854,286,common drug therapy for schizophrenia,5.0,A37WDOIQH6JM6V,green,331,4.681818181818182
805005429056,286,schizophrenia drug treatment,5.0,A3FGT6EU39C6S4,green,375,4.681818181818182
805005429056,286,common drug therapy for schizophrenia,5.0,A3FGT6EU39C6S4,green,375,4.681818181818182
808127491641,286,schizophrenia drug treatment,5.0,A2OVX9UW5WANQE,green,306,4.681818181818182
808127491641,286,common drug therapy for schizophrenia,5.0,A2OVX9UW5WANQE,green,306,4.681818181818182
808217158936,286,schizophrenia drug treatment,5.0,A235DXY5FJN0IW,green,627,4.681818181818182
808217158936,286,common drug therapy for schizophrenia,5.0,A235DXY5FJN0IW,green,627,4.681818181818182
810540791391,286,schizophrenia drug treatment,5.0,A3CGQOJC28OVGN,green,617,4.681818181818182
810540791391,286,common drug therapy for schizophrenia,4.0,A3CGQOJC28OVGN,green,617,4.681818181818182
812122191861,286,schizophrenia drug treatment,5.0,A1OWM3QO7QAKBN,green,277,4.681818181818182
812122191861,286,common drug therapy for schizophrenia,4.0,A1OWM3QO7QAKBN,green,277,4.681818181818182
812543345824,286,schizophrenia drug treatment,4.0,A27O7H19C0WQ7T,green,308,4.681818181818182
812543345824,286,common drug therapy for schizophrenia,5.0,A27O7H19C0WQ7T,green,308,4.681818181818182
815105249173,286,schizophrenia drug treatment,3.0,A2VRDE2FHCBMF8,green,216,4.681818181818182
815105249173,286,common drug therapy for schizophrenia,3.0,A2VRDE2FHCBMF8,green,216,4.681818181818182
823035318520,286,schizophrenia drug treatment,4.0,A292TFDMNVS0TP,green,146,4.681818181818182
823035318520,286,common drug therapy for schizophrenia,5.0,A292TFDMNVS0TP,green,146,4.681818181818182
836191022535,286,schizophrenia drug treatment,5.0,A272X64FOZFYLB,green,258,4.681818181818182
836191022535,286,common drug therapy for schizophrenia,5.0,A272X64FOZFYLB,green,258,4.681818181818182
858051583194,286,schizophrenia drug treatment,4.0,A2VO8C41JJIQY9,green,399,4.681818181818182
858051583194,286,common drug therapy for schizophrenia,5.0,A2VO8C41JJIQY9,green,399,4.681818181818182
869416842702,286,schizophrenia drug treatment,5.0,A5WWHKD82I8UE,green,196,4.681818181818182
869416842702,286,common drug therapy for schizophrenia,5.0,A5WWHKD82I8UE,green,196,4.681818181818182
882370213023,286,schizophrenia drug treatment,5.0,A3AJR1PM02424Y,green,244,4.681818181818182
882370213023,286,common drug therapy for schizophrenia,5.0,A3AJR1PM02424Y,green,244,4.681818181818182
890607387130,286,schizophrenia drug treatment,5.0,A324M5ZRHX7RUV,green,116,4.681818181818182
